CODICEIDENTIFICATIVOFARMACIA;LATITUDINE;LONGITUDINE;INDIRIZZO;
201;45,0976511943487;7,65320488501761;Via Giosue` Borsi; 114
201;45,0976511943487;7,65320488501761;Via Giosue` Borsi; 114
201;45,0976511943487;7,65320488501761;Via Giosue` Borsi; 114
202;45,0709201;7,6859719;Viale dei Mughetti; 1
202;45,0709201;7,6859719;Viale dei Mughetti; 1
203;45,0961286385478;7,65956551892221;Corso Toscana; 185/A
203;45,0961286385478;7,65956551892221;Corso Toscana; 185/A
204;45,0972092348851;7,66992515209617;Via Foligno; 69
204;45,0972092348851;7,66992515209617;Via Foligno; 69
205;45,0709201;7,6859719;Strada Lanzo; 98/G
205;45,0709201;7,6859719;Piazza Stampalia; 7
205;45,0709201;7,6859719;Strada Lanzo; 98/G
205;45,0709201;7,6859719;Strada Lanzo; 98/G
206;45,1488446915453;7,7000200923549;Via Borgaro; 58
207;45,1056184554524;7,66125694294654;Corso Grosseto; 221
208;45,0908630670468;7,67907705080713;Via Stradella; 198
208;45,0908630670468;7,67907705080713;Via Stradella; 198
208;45,0908630670468;7,67907705080713;Via Stradella; 198
209;45,0959863052625;7,67039228987023;Via Bernardino Luini; 41
209;45,0959863052625;7,67039228987023;Via Bernardino Luini; 34
210;45,0961286385478;7,65956551892221;Corso Toscana; 20
210;45,0961286385478;7,65956551892221;Corso Toscana; 20
210;45,0961286385478;7,65956551892221;Corso Toscana; 20
211;45,1056184554524;7,66125694294654;Corso Grosseto; 256
211;45,1056184554524;7,66125694294654;Corso Grosseto; 256
212;45,1052871;7,667168900000001;Corso Grosseto; 216/C
213;45,09091245;7,65383925;Corso Potenza; 92
213;45,09091245;7,65383925;Corso Potenza; 92
213;45,09091245;7,65383925;Corso Potenza; 92
214;45,101530269784;7,66925287271346;Via Cardinale Guglielmo Massaia; 45
214;45,101530269784;7,66925287271346;Via Cardinale Guglielmo Massaia; 45
214;45,101530269784;7,66925287271346;Via Cardinale Guglielmo Massaia; 45
214;45,101530269784;7,66925287271346;Via Cardinale Guglielmo Massaia; 45
215;45,0709201;7,6859719;Via Michele Berrino; 6
215;45,0709201;7,6859719;Via Michele Berrino; 6
215;45,0709201;7,6859719;Via Michele Berrino; 6
215;45,0709201;7,6859719;Via Michele Berrino; 6
216;45,1019074474826;7,67776058495893;Via Gaetano Mosca; 1
216;45,1019074474826;7,67776058495893;Via Gaetano Mosca; 1
216;45,1019074474826;7,67776058495893;Via Gaetano Mosca; 1
216;45,1019074474826;7,67776058495893;Via Gaetano Mosca; 1
217;45,0943153;7,6788495;Via Vibo`; 17/B
217;45,0943153;7,6788495;Via Vibo`; 17/B
217;45,0943153;7,6788495;Via Vibo`; 17/B
218;45,0709201;7,6859719;Via Orvieto; 10/A
218;45,0709201;7,6859719;Via Enrico Giachino; 53
218;45,0709201;7,6859719;Via Enrico Giachino; 53
218;45,0709201;7,6859719;Via Enrico Giachino; 53
219;45,095418269162;7,67690751610853;Piazza della Vittoria; 29
219;45,095418269162;7,67690751610853;Piazza della Vittoria; 29
219;45,095418269162;7,67690751610853;Piazza della Vittoria; 29
220;45,0908630670468;7,67907705080713;Via Stradella; 36
220;45,0908630670468;7,67907705080713;Via Stradella; 36
220;45,0908630670468;7,67907705080713;Via Stradella; 36
220;45,0908630670468;7,67907705080713;Via Stradella; 36
221;45,1024852924938;7,68113039811545;Via Chiesa della Salute; 105
221;45,1024852924938;7,68113039811545;Via Chiesa della Salute; 105
221;45,1024852924938;7,68113039811545;Via Chiesa della Salute; 105
221;45,1024852924938;7,68113039811545;Via Chiesa della Salute; 105
222;45,1093055299229;7,68512201079704;Via Guglielmo Reiss Romoli; 51
222;45,1093055299229;7,68512201079704;Corso Grosseto; 66
222;45,1093055299229;7,68512201079704;Via Guglielmo Reiss Romoli; 51
222;45,1093055299229;7,68512201079704;Corso Grosseto; 66
222;45,1093055299229;7,68512201079704;Corso Grosseto; 66
223;45,1024852924938;7,68113039811545;Via Chiesa della Salute; 64
223;45,1024852924938;7,68113039811545;Via Chiesa della Salute; 64
223;45,1024852924938;7,68113039811545;Via Chiesa della Salute; 64
224;45,1056184554524;7,66125694294654;Corso Grosseto; 165
224;45,1056184554524;7,66125694294654;Corso Grosseto; 165
224;45,1056184554524;7,66125694294654;Corso Grosseto; 165
225;45,08809925;7,62873365;Via Pietro Cossa; 280
226;45,0709201;7,6859719;Via Breglio; 16
226;45,0709201;7,6859719;Via Breglio; 16
226;45,0709201;7,6859719;Via Breglio; 16
227;45,1488446915453;7,7000200923549;Via Borgaro; 103
227;45,1488446915453;7,7000200923549;Via Borgaro; 103
227;45,1488446915453;7,7000200923549;Via Borgaro; 103
227;45,1488446915453;7,7000200923549;Via Borgaro; 103
228;45,0812331669777;7,69286935709974;Via Bologna; 21
228;45,0812331669777;7,69286935709974;Largo Brescia; 47
228;45,0812331669777;7,69286935709974;Largo Brescia; 47
229;45,0805626457902;7,67253301111757;Corso Regina Margherita; 134
229;45,0805626457902;7,67253301111757;Corso Regina Margherita; 134
229;45,0805626457902;7,67253301111757;Corso Regina Margherita; 134
229;45,0805626457902;7,67253301111757;Corso Regina Margherita; 134
230;45,0709201;7,6859719;Via Reggio; 1
230;45,0709201;7,6859719;Via Reggio; 1
231;44,9885229;7,6603768;Via Cigna; 118
231;44,9885229;7,6603768;Via Antonio Cecchi; 54
231;44,9885229;7,6603768;Via Cigna; 118
231;44,9885229;7,6603768;Via Cigna; 118
232;45,0766666431728;7,68353406914557;Piazza della Repubblica; 21
232;45,0766666431728;7,68353406914557;Piazza della Repubblica; 21
233;45,0805626457902;7,67253301111757;Corso Regina Margherita; 114
233;45,0805626457902;7,67253301111757;Corso Regina Margherita; 114
233;45,0805626457902;7,67253301111757;Corso Regina Margherita; 114
234;45,0709201;7,6859719;Corso Giulio Cesare; 48
234;45,0709201;7,6859719;Corso Giulio Cersare; 48
234;45,0709201;7,6859719;Corso Giulio Cersare; 48
235;45,0709201;7,6859719;Corso Regio Parco; 36/bis/B
235;45,0709201;7,6859719;Corso Regio Parco; 38
235;45,0709201;7,6859719;Corso Regio Parco; 36/bis/B
235;45,0709201;7,6859719;Corso Regio Parco; 36/bis/B
236;45,0709201;7,6859719;Via Francesco Cigna; 53
236;45,0709201;7,6859719;Via Francesco Cigna; 53
237;45,0790743780802;7,6699317273753;Corso Principe Oddone; 28
237;45,0790743780802;7,6699317273753;Corso Principe Oddone; 28
238;45,0982430048288;7,69753880661109;Corso Giulio Cesare; 24
238;45,0982430048288;7,69753880661109;Corso Giulio Cesare; 24
239;45,0709201;7,6859719;Via Francesco Cigna; 44
240;45,0729150166135;7,72076537817486;Via Oropa; 69
240;45,0729150166135;7,72076537817486;Via Oropa; 69
240;45,0729150166135;7,72076537817486;Via Oropa; 69
240;45,0729150166135;7,72076537817486;Via Oropa; 69
241;45,0725968814364;7,71899926438224;Corso Brianza; 22
241;45,0725968814364;7,71899926438224;Corso Brianza; 22
241;45,0725968814364;7,71899926438224;Corso Brianza; 22
242;45,0743177001711;7,72121904973911;Corso Belgio; 151/B
242;45,0743177001711;7,72121904973911;Corso Belgio; 151/B
242;45,0743177001711;7,72121904973911;Corso Belgio; 151/B
243;45,0805626457902;7,67253301111757;Corso Regina Margherita; 66/bis
243;45,0805626457902;7,67253301111757;Corso Regina Margherita; 66/bis
244;45,0687099562759;7,69957340101942;Via Vanchiglia; 29/A
244;45,0687099562759;7,69957340101942;Via Vanchiglia; 29/A
244;45,0687099562759;7,69957340101942;Via Vanchiglia; 29/A
245;45,0741703658225;7,69013134251439;Corso San Maurizio; 35
245;45,0741703658225;7,69013134251439;Corso San Maurizio; 35
245;45,0741703658225;7,69013134251439;Corso San Maurizio; 35
245;45,0741703658225;7,69013134251439;Corso San Maurizio; 35
246;45,0743177001711;7,72121904973911;Corso Belgio; 41
246;45,0743177001711;7,72121904973911;Corso Belgio; 41
246;45,0743177001711;7,72121904973911;Corso Belgio; 41
247;45,0675501;7,70197735;Via Santa Giulia; 38
247;45,0675501;7,70197735;Via Santa Giulia; 38
248;45,0743177001711;7,72121904973911;Corso Belgio; 180
248;45,0743177001711;7,72121904973911;Corso Belgio; 180
248;45,0743177001711;7,72121904973911;Corso Belgio; 180
249;45,0741703658225;7,69013134251439;Corso S. Maurizio; 67
250;45,0982430048288;7,69753880661109;Corso Giulio Cesare; 158
250;45,0982430048288;7,69753880661109;Corso Giulio Cesare; 158
251;45,0925361594916;7,70350609154296;Piazza Ottorino Respighi; 3
251;45,0925361594916;7,70350609154296;Piazza Ottorino Respighi; 3
252;45,091193934813;7,69869029659072;Via Brandizzo; 90
252;45,091193934813;7,69869029659072;Via Brandizzo; 90
253;45,468437332857;7,89495225047617;Corso Vercelli; 111
254;45,0709201;7,6859719;Largo Sempione; 186/C
254;45,0709201;7,6859719;Largo Sempione; 186/C
255;45,0709201;7,6859719;Via Pier Luigi Palestrina; 49
256;45,468437332857;7,89495225047617;Corso Vercelli; 74
256;45,468437332857;7,89495225047617;Corso Vercelli; 74
257;45,0787589812147;7,69266388354032;Corso Palermo; 119
257;45,0787589812147;7,69266388354032;Corso Palermo; 119
258;45,0864568278439;7,70472994199909;Via Bologna; 91/D
258;45,0864568278439;7,70472994199909;Via Bologna; 91/D
258;45,0864568278439;7,70472994199909;Via Bologna; 91/D
259;45,0901478863302;7,69734826332314;Via Crescentino; 34
259;45,0901478863302;7,69734826332314;Via Crescentino; 34
260;45,0920824486312;7,70961875958768;Via Sempione; 112
260;45,0920824486312;7,70961875958768;Via Sempione; 112
260;45,0920824486312;7,70961875958768;Via Sempione; 112
261;45,468437332857;7,89495225047617;Corso Vercelli; 236
261;45,468437332857;7,89495225047617;Corso Vercelli; 236
261;45,468437332857;7,89495225047617;Corso Vercelli; 236
262;45,1151095268104;7,70588392698536;Corso Romania; 460
262;45,1151095268104;7,70588392698536;Via Ivrea; 47/49
262;45,1151095268104;7,70588392698536;Via Ivrea; 47/49
262;45,1151095268104;7,70588392698536;Via Ivrea; 47/49
263;45,468437332857;7,89495225047617;Corso Vercelli; 195
263;45,468437332857;7,89495225047617;Corso Vercelli; 195
263;45,468437332857;7,89495225047617;Corso Vercelli; 195
264;45,130801472654;7,71039829576955;Via degli Abeti; 10
264;45,130801472654;7,71039829576955;Via degli Abeti; 10
264;45,130801472654;7,71039829576955;Via degli Abeti; 10
265;45,1053921481652;7,69916053606519;Piazza Solferino; 5
265;45,1053921481652;7,69916053606519;Piazza Solferino; 5
265;45,1053921481652;7,69916053606519;Piazza Solferino; 5
265;45,1053921481652;7,69916053606519;Via Nino Oxilia; 13
266;45,1005917850588;7,69636931595592;Via Nicola Porpora; 41
266;45,1005917850588;7,69636931595592;Via Nicola Porpora; 27
266;45,1005917850588;7,69636931595592;Via Nicola Porpora; 41
266;45,1005917850588;7,69636931595592;Via Nicola Porpora; 41
267;45,12671479999999;7,708718999999999;Viale Falchera; 70/b
267;45,12671479999999;7,708718999999999;Viale Falchera; 70/b
267;45,12671479999999;7,708718999999999;Viale Falchera; 70/B
267;45,12671479999999;7,708718999999999;Viale Falchera; 70/b
267;45,12671479999999;7,708718999999999;Viale Falchera; 70/D
268;45,1006978658907;7,73354370637473;Strada San Mauro; 35
268;45,1006978658907;7,73354370637473;Strada San Mauro; 35
268;45,1006978658907;7,73354370637473;Strada San Mauro; 35
269;45,1023704973984;7,69753626781592;Corso Taranto; 15
270;45,1006978658907;7,73354370637473;Strada San Mauro; 172
270;45,1006978658907;7,73354370637473;Strada San Mauro; 179
270;45,1006978658907;7,73354370637473;Strada San Mauro; 179
270;45,1006978658907;7,73354370637473;Strada San Mauro; 179
271;45,0709201;7,6859719;Corso Taranto ; 183/c
271;45,0709201;7,6859719;Corso Taranto ; 183/c
271;45,0709201;7,6859719;Corso Taranto ; 183/c
272;45,0864568278439;7,70472994199909;Via Bologna; 250/A
272;45,0864568278439;7,70472994199909;Via Bologna; 250/A
273;45,0982430048288;7,69753880661109;Corso Giulio Cesare; 118
273;45,0982430048288;7,69753880661109;Corso Giulio Cesare; 118
274;45,0709201;7,6859719;Via Ancina; 43/g
274;45,0709201;7,6859719;Via Ancina; 43/g
274;45,0709201;7,6859719;Via Ancina; 43/g
275;45,0822686327172;7,72992894685146;Corso Casale; 204
276;45,0822686327172;7,72992894685146;Corso Casale; 316
276;45,0822686327172;7,72992894685146;Corso Casale; 316
276;45,0822686327172;7,72992894685146;Corso Casale; 316
277;45,0664302645768;7,71079038275647;Via Castelnuovo; 5
278;45,0822686327172;7,72992894685146;Corso Casale; 110
278;45,0822686327172;7,72992894685146;Corso Casale; 110
278;45,0822686327172;7,72992894685146;Corso Casale; 110
279;45,069609707708;7,72601102675591;Via Giovanni Boccaccio; 16
280;45,06395;7,57843;Via Lupo; 65
280;45,06395;7,57843;Via Lupo; 65
280;45,06395;7,57843;Via Lupo; 65
281;45,075997;7,59121505;Via Edmondo De Amicis; 18
281;45,075997;7,59121505;Via Edmondo De Amicis; 18
282;45,0763;7,568960000000001;Via Lamarmora; 43
282;45,0763;7,568960000000001;Via Lamarmora; 43
283;45,074312415265;7,55948624105712;Via Bardonecchia; 6
284;45,055464287323;7,59324443422075;Via L. Tron; 27
284;45,055464287323;7,59324443422075;Via L. Tron; 27
285;45,0731025;7,5761271;Corso Francia; 81
285;45,0731025;7,5761271;Corso Francia; 65
285;45,0731025;7,5761271;Corso Francia; 81
285;45,0731025;7,5761271;Corso Francia; 81
286;45,0831802208959;7,56186178623851;Via Antica di Rivoli; 32
286;45,0831802208959;7,56186178623851;Via Antica di Rivoli; 32
287;45,0750498;7,5741549;Viale XXIV Maggio; 32
288;45,0731025;7,5761271;Corso Francia; 157
288;45,0731025;7,5761271;Corso Francia; 157
289;45,0702;7,585210000000001;Via Lamarmora; 245
289;45,0702;7,585210000000001;Via Lamarmora; 245
290;45,11538900000001;7,614636;Str. Torino Druento; 10
290;45,11538900000001;7,614636;Strada Torino Druento; 10
290;45,11538900000001;7,614636;Strada Torino Druento; 10
290;45,11538900000001;7,614636;Strada Torino Druento; 10
291;45,0925562;7,571486299999999;Via Partigiani; 38
291;45,0925562;7,571486299999999;Via Partigiani; 38
292;45,055464287323;7,59324443422075;Viale Radich; 21
292;45,055464287323;7,59324443422075;Viale Radich; 21
292;45,055464287323;7,59324443422075;Viale Radich; 21
293;45,06969;7,57985;Viale Gramsci; 152
293;45,06969;7,57985;Viale Gramsci; 152
294;45,0670938713641;7,56172646311543;Via Fabbrichetta; 11
294;45,0670938713641;7,56172646311543;Via Fabbrichetta; 11
294;45,0670938713641;7,56172646311543;Via Fabbrichetta; 11
295;45,067712;7,562486000000001;Piazza I Maggio; 8
295;45,067712;7,562486000000001;Piazza I Maggio; 8
295;45,067712;7,562486000000001;Piazza I Maggio; 8
296;45,055464287323;7,59324443422075;Via Crea; 10 - Shop Ville Le Gru
296;45,055464287323;7,59324443422075;Via Crea; 10 - Shop Ville Le Gru
297;45,0449980912998;7,61560367681112;Via Moncalieri; 122
298;45,0705555988424;7,51876423623767;Via Fratelli Piol; 7
298;45,0705555988424;7,51876423623767;Via Fratelli Piol; 35
298;45,0705555988424;7,51876423623767;Via Fratelli Piol; 7
298;45,0705555988424;7,51876423623767;Via Fratelli Piol; 7
300;45,0667465461572;7,52356351152809;Via De Gasperi; 24/A
300;45,0667465461572;7,52356351152809;Via De Gasperi; 24
301;45,0704855016682;7,52091217444254;Corso Francia; 127
301;45,0704855016682;7,52091217444254;Corso Francia; 127
301;45,0704855016682;7,52091217444254;Corso Francia; 127
301;45,0704855016682;7,52091217444254;Corso Francia; 127
302;45,0705321;7,563606699999999;Via Fellonia; 34
303;45,0810729400191;7,50573099461938;Corso Susa; 42
303;45,0810729400191;7,50573099461938;Corso Susa; 42
303;45,0810729400191;7,50573099461938;Corso Susa; 42
304;45,06265935;7,51918205;Piazza Cavallero; 1
304;45,06265935;7,51918205;Piazza Cavallero; 1
304;45,06265935;7,51918205;Piazza Cavallero; 1
304;45,06265935;7,51918205;Piazza Cavallero; 1
305;45,0704855016682;7,52091217444254;Corso Francia; 4
305;45,0704855016682;7,52091217444254;Corso Francia; 4
306;45,0749227235945;7,46656669546623;Via Buttigliera; 15
307;45,07564;7,5558;Viale Carrù; 20
307;45,07564;7,5558;Viale Carr; 20
307;45,07564;7,5558;Viale Carr¿; 20
307;45,07564;7,5558;Viale Carrù; 20
308;45,1009541413763;7,51703323117716;Via Cruto; 25
308;45,1009541413763;7,51703323117716;Via Cruto; 25
308;45,1009541413763;7,51703323117716;Via Cruto; 25
309;45,1009541413763;7,51703323117716;Via Pietro Nenni; 7
309;45,1009541413763;7,51703323117716;Via Cavour; 34/e/f
310;45,1542226411634;7,44733402968128;Via Montelera; 18
311;45,0810729400191;7,50573099461938;Corso Susa; 134/bis
311;45,0810729400191;7,50573099461938;Corso Susa; 134/bis
312;45,1009541413763;7,51703323117716;Via Mazzini; 92
313;45,0450299;7,46847;Via Matteotti; 3
313;45,0450299;7,46847;Piazza Municipio; 3
314;45,1009541413763;7,51703323117716;Via Mazzini; 25
315;45,0704855016682;7,52091217444254;Corso Francia; 77
315;45,0704855016682;7,52091217444254;Corso Francia; 77
315;45,0704855016682;7,52091217444254;Corso Francia; 77
316;45,0688073829469;7,54393054512829;Via Ticino; 4
316;45,0688073829469;7,54393054512829;Via Ticino; 4
316;45,0688073829469;7,54393054512829;Via Ticino; 4
316;45,0688073829469;7,54393054512829;Via Ticino; 4
316;45,0688073829469;7,54393054512829;Via Ticino; 4
317;45,022097;7,5793974;Viale Cavour; 45 ang Via Torino
317;45,022097;7,5793974;Viale Cavour; 45 ang Via Torino
318;45,0224842323193;7,5200937047577;Piazza Martiri Liberta'; 7/5
318;45,0224842323193;7,5200937047577;Piazza Martiri Liberta'; 7/5
319;45,0056544044041;7,54129561704338;Via San Rocco; 12
320;44,9900274292187;7,47455639302686;Via Torino; 31/6
320;44,9900274292187;7,47455639302686;Via Torino; 31/6
321;45,0044898076047;7,60326433935897;Via Gorizia; 21/B
322;45,0072584874543;7,53691327989802;Piazza Umberto I; 10
323;44,95627;7,5124;Via Ponsati; 49
324;44,9810993394289;7,45486457871946;Via Pinerolo; 84/4
325;45,0224842323193;7,5200937047577;Via Torino; 57
326;45,005759381361;7,55599465306487;Piazzetta dei Filatoi; 4-4/a
326;45,005759381361;7,55599465306487;Piazzetta dei Filatoi; 4-4/a
327;44,9810993394289;7,45486457871946;Via Pinerolo; 12/14
327;44,9810993394289;7,45486457871946;Via Pinerolo; 12/14
328;45,005759381361;7,55599465306487;Via Monte Grappa; 3/2
328;45,005759381361;7,55599465306487;Via Monte Grappa; 3/2
328;45,005759381361;7,55599465306487;Via Monte Grappa; 3/2
329;45,0028257438997;7,59832980827359;Via Orbassano; 2
329;45,0028257438997;7,59832980827359;Via Orbassano; 2
329;45,0028257438997;7,59832980827359;Via Orbassano; 2
330;45,022097;7,5793974;Largo Torino; 9
330;45,022097;7,5793974;Largo Torino; 9
331;45,0108022976889;7,51493941927059;Via Giaveno; 54/17
332;45,020436343022;7,46599692502518;Via Roma; 13
332;45,020436343022;7,46599692502518;Via Roma; 13
333;44,9986385;7,51301395;Via I Maggio; 73/75
334;45,0427335865702;7,35146650592215;Via Umberto I; 6
334;45,0427335865702;7,35146650592215;Via Umberto I; 6
335;45,0421118511656;7,3521765944416;Piazza San Lorenzo; 16
336;45,0288809395876;7,40491924159031;Via Roma; 13
336;45,0288809395876;7,40491924159031;Via Roma; 13
337;45,02725;7,44975;Via Pinerolo Susa; 75
338;45,0507106981469;7,23240987813709;Piazza della Vittoria; 15
339;45,0247089266922;7,30495118704236;Via Stazione; 10
340;45,05133;7,4279;Via Roma; 4
340;45,05133;7,4279;Via Roma; 4
340;45,05133;7,4279;Via Roma; 4
340;45,05133;7,4279;Piazza XXV Aprile; 3
341;44,9537931419341;6,79364558519542;Via Roma; 14
341;44,9537931419341;6,79364558519542;Via Roma; 14
341;44,9537931419341;6,79364558519542;Via Roma; 14
341;44,9537931419341;6,79364558519542;Via Roma; 14
342;45,11486798427;7,31942616404951;Via Conte Verde; 1
342;45,11486798427;7,31942616404951;Via Cesare Battisti; 3
342;45,11486798427;7,31942616404951;Via Conte Verde; 1
342;45,11486798427;7,31942616404951;Via Cesare Battisti; 3
343;45,1387587920817;7,14314128210059;Via Traforo; 25
343;45,1387587920817;7,14314128210059;Via Traforo; 25
343;45,1387587920817;7,14314128210059;Via Traforo; 25
344;45,1350366300063;7,07633153826118;Corso Inghilterra; 26
344;45,1350366300063;7,07633153826118;Corso Inghilterra; 26
344;45,1350366300063;7,07633153826118;Corso Inghilterra; 26
344;45,1350366300063;7,07633153826118;Corso Inghilterra; 26
345;45,1188778940198;6,98185061637356;Via Vittorio Emanuele II; 34
346;45,1007275678777;6,731547284806;Piazza Don Vachet; 1
347;45,0444929945632;6,79914565707797;Corso Montenero; 10
348;45,1387587920817;7,14314128210059;Via Traforo; 38
349;45,0175966849529;6,87017758261122;Via Monfol; 15
349;45,0175966849529;6,87017758261122;Via Monfol; 15
